Region,I: Area Bader charge,,,,I: Average curvature,,,,I: Average curvature-scaled torsion,,,,I: Average net plane curvature,,,,I: Average torsion,,,,I: Deformation (kinetic) energy,,,,I: Deformation (kinetic) negative energy,,,,I: Deformation (kinetic) positive energy,,,,I: Deformation charge,,,,I: Deformation negative charge,,,,I: Deformation negative volume,,,,I: Deformation positive charge,,,,I: Deformation positive volume,,,,I: Deformation volume,,,,I: Electron Density SCF,,,,I: Electron Localization Function SCF,,,,I: Gradient bundle partition function contribution (from IN Te),,,,I: Gradient bundle probability (from IN Te),,,,I: Kinetic Energy Density SCF,,,,I: Solid angle (alpha),,,,I: Te per electron,,,,I: Te per valence electron,,,,I: Valence Bader charge,,,,I: Valence density,,,,I: Volume,,,,I: Volume Bader charge,,,,I: Volume fraction,,,
Atomic basin decomposition,NEF,EEF X+,∆,%∆,NEF,EEF X+,∆,%∆,NEF,EEF X+,∆,%∆,NEF,EEF X+,∆,%∆,NEF,EEF X+,∆,%∆,NEF,EEF X+,∆,%∆,NEF,EEF X+,∆,%∆,NEF,EEF X+,∆,%∆,NEF,EEF X+,∆,%∆,NEF,EEF X+,∆,%∆,NEF,EEF X+,∆,%∆,NEF,EEF X+,∆,%∆,NEF,EEF X+,∆,%∆,NEF,EEF X+,∆,%∆,NEF,EEF X+,∆,%∆,NEF,EEF X+,∆,%∆,NEF,EEF X+,∆,%∆,NEF,EEF X+,∆,%∆,NEF,EEF X+,∆,%∆,NEF,EEF X+,∆,%∆,NEF,EEF X+,∆,%∆,NEF,EEF X+,∆,%∆,NEF,EEF X+,∆,%∆,NEF,EEF X+,∆,%∆,NEF,EEF X+,∆,%∆,NEF,EEF X+,∆,%∆,NEF,EEF X+,∆,%∆
C1: Max (node 6114) → C1: Max (node 6148) in NEF (0.99960182),0.02466388,-0.08028710,-0.10495097,-425.52505535,359.93564000,435.09237000,75.15673000,20.88060243,10.80879700,13.18899800,2.38020100,22.02096126,173.38828000,252.22198000,78.83370000,45.46656787,589.23165000,643.32691000,54.09526000,9.18064398,-0.03647438,0.07386940,0.11034378,-302.52408691,-0.20745996,-0.25265972,-0.04519976,21.78722101,0.17098559,0.32652912,0.15554353,90.96879450,-0.04355882,0.06576235,0.10932117,-250.97368345,-0.36476776,-0.46522524,-0.10045748,27.54012032,-8.83296470,-12.03821600,-3.20525130,36.28737812,0.32120894,0.53098760,0.20977866,65.30909756,8.19442180,11.08447200,2.89005020,35.26850668,-0.63854294,-0.95374321,-0.31520027,49.36242346,1.72356580,2.37808240,0.65451660,37.97456413,10.69031900,15.83503200,5.14471300,48.12497176,7.12466320,8.64686510,1.52220190,21.36524713,0.29616169,0.34996818,0.05380649,18.16794400,1.71363580,2.37236980,0.65873400,38.44072352,0.29137161,0.38296589,0.09159428,31.43555407,1822.51810000,2354.82290000,532.30480000,29.20710637,2998.95400000,3884.70560000,885.75160000,29.53535133,0.04355882,-0.06576235,-0.10932117,-250.97368345,1.14082260,1.61215060,0.47132800,41.31474955,28.47755700,36.48029300,8.00273600,28.10190495,-0.01367641,-0.13883025,-0.12515384,915.10717759,0.28498156,0.37320869,0.08822713,30.95889081,
C1: Max (node 6134) → C1: Max (node 6192) in NEF (0.99980918),0.00282110,0.00782965,0.00500855,177.53930626,302.20363000,326.65653000,24.45290000,8.09153087,10.88764700,10.87284000,-0.01480700,-0.13599816,146.44338000,161.39762000,14.95424000,10.21161899,253.57220000,330.77450000,77.20230000,30.44588484,-0.03561006,-0.03329309,0.00231698,-6.50652335,-0.22263747,-0.22330000,-0.00066253,0.29758243,0.18702741,0.19000692,0.00297951,1.59308734,-0.02266308,-0.01929062,0.00337245,-14.88082266,-0.38159296,-0.38221684,-0.00062388,0.16349358,-8.64338840,-8.62214060,0.02124780,-0.24582720,0.35892988,0.36292622,0.00399634,1.11340410,9.84670010,9.78033830,-0.06636180,-0.67394964,1.20331180,1.15819770,-0.04511410,-3.74916127,1.83303160,1.80528120,-0.02775040,-1.51390734,12.25067700,11.73753100,-0.51314600,-4.18871545,7.58024260,7.83210860,0.25186600,3.32266411,0.31509945,0.31699220,0.00189275,0.60068337,1.80221750,1.78037420,-0.02184330,-1.21202352,0.30597545,0.30218515,-0.00379030,-1.23875951,1895.14180000,1945.08290000,49.94110000,2.63521706,3118.26980000,3215.84380000,97.57400000,3.12910705,0.02266308,0.01929062,-0.00337245,-14.88082266,1.22108070,1.20091090,-0.02016980,-1.65179910,31.77874000,30.69610200,-1.08263800,-3.40679964,0.07507203,0.07892274,0.00385071,5.12934970,0.31801727,0.31403400,-0.00398327,-1.25253261,
C2: Max (node 6122) → C2: Max (node 6158) in NEF (0.99996728),0.04746237,0.03384370,-0.01361867,-28.69362221,399.68930000,396.28687000,-3.40243000,-0.85126872,9.53499910,9.65173930,0.11674020,1.22433362,252.50812000,248.07522000,-4.43290000,-1.75554750,294.04830000,270.51160000,-23.53670000,-8.00436527,-0.02970545,-0.02605773,0.00364772,-12.27964441,-0.24174695,-0.23592815,0.00581880,-2.40697970,0.21204150,0.20987042,-0.00217108,-1.02389391,-0.04320623,-0.03819728,0.00500895,-11.59311160,-0.41722770,-0.40918991,0.00803779,-1.92647564,-9.47806210,-9.51682570,-0.03876360,0.40898234,0.37402148,0.37099263,-0.00302885,-0.80980643,5.15216090,5.06433890,-0.08782200,-1.70456633,-4.32590120,-4.45248670,-0.12658550,2.92622263,1.82235620,1.83768660,0.01533040,0.84124059,7.38785980,7.52412140,0.13626160,1.84439883,8.10595220,7.96678870,-0.13916350,-1.71680632,0.31148386,0.31646102,0.00497716,1.59788697,1.84299190,1.85025990,0.00726800,0.39435876,0.31163643,0.31192172,0.00028529,0.09154578,1970.25370000,1982.77840000,12.52470000,0.63568971,3345.37690000,3328.30400000,-17.07290000,-0.51034309,0.04320623,0.03819728,-0.00500895,-11.59311160,1.19908330,1.21384320,0.01475990,1.23093200,21.25026200,21.68187800,0.43161600,2.03110908,-0.26879501,-0.28500713,-0.01621212,6.03140661,0.25892686,0.25877992,-0.00014694,-0.05674962,
C2: Max (node 6146) → C2: Max (node 6118) in NEF (0.99998534),0.01861541,0.02914416,0.01052875,56.55929310,363.31188000,354.30562000,-9.00626000,-2.47893353,11.48150900,10.08329600,-1.39821300,-12.17795501,153.18414000,144.72571000,-8.45843000,-5.52174004,96.92387300,94.64683200,-2.27704100,-2.34930872,-0.02609927,-0.03575318,-0.00965391,36.98921648,-0.25053302,-0.23495769,0.01557533,-6.21687712,0.22443375,0.19920451,-0.02522924,-11.24128613,-0.01423116,-0.03343328,-0.01920212,134.93010408,-0.42974896,-0.40301292,0.02673604,-6.22131581,-7.89139490,-7.40373900,0.48765590,-6.17959063,0.41551780,0.36957964,-0.04593816,-11.05564190,10.81424800,9.61593260,-1.19831540,-11.08089439,2.92285290,2.21219350,-0.71065940,-24.31389551,1.90748330,1.81467550,-0.09280780,-4.86545806,10.55701800,10.07920800,-0.47781000,-4.52599399,8.45459340,8.08550930,-0.36908410,-4.36548610,0.32488094,0.32117690,-0.00370404,-1.14012229,1.90296490,1.81278290,-0.09018200,-4.73902593,0.32101645,0.30730328,-0.01371317,-4.27179666,2029.53970000,1968.05820000,-61.48150000,-3.02933222,3453.40160000,3310.89950000,-142.50210000,-4.12642711,0.01423116,0.03343328,0.01920212,134.93010408,1.26545040,1.20006900,-0.06538140,-5.16665055,29.26883900,27.95960300,-1.30923600,-4.47313951,0.23229894,0.18756344,-0.04473550,-19.25772886,0.35663037,0.33370650,-0.02292387,-6.42790742,
C2: Max (node 6172) → C2: Max (node 6134) in NEF (0.99996430),-0.05242038,-0.07694515,-0.02452477,46.78479897,391.60952000,372.22133000,-19.38819000,-4.95089854,11.43386500,11.42305300,-0.01081200,-0.09456120,205.44818000,192.13857000,-13.30961000,-6.47832947,238.60384000,234.31394000,-4.28990000,-1.79791742,0.05580472,0.06181091,0.00600619,10.76287134,-0.26727995,-0.27046068,-0.00318073,1.19003689,0.32308466,0.33227159,0.00918693,2.84350548,0.05743739,0.07163056,0.01419317,24.71068757,-0.46978544,-0.47568407,-0.00589863,1.25560085,-9.47620320,-9.58640900,-0.11020580,1.16297422,0.52722283,0.54731462,0.02009179,3.81087253,10.87925200,11.82670200,0.94745000,8.70877888,1.40304840,2.24029320,0.83724480,59.67326573,2.25650310,2.36159510,0.10509200,4.65729473,12.86027300,14.17662800,1.31635500,10.23582470,9.46312130,9.12233050,-0.34079080,-3.60125152,0.36363520,0.36236207,-0.00127313,-0.35011187,2.26328090,2.35230490,0.08902400,3.93340482,0.36734713,0.38077499,0.01342786,3.65535999,2378.05110000,2388.93990000,10.88880000,0.45788755,4016.46170000,3973.39840000,-43.06330000,-1.07217006,-0.05743739,-0.07163056,-0.01419317,24.71068757,1.52180890,1.60004510,0.07823620,5.14100029,31.55141700,34.14353000,2.59211300,8.21552008,0.05015348,0.08348641,0.03333292,66.46182746,0.38444277,0.40751358,0.02307081,6.00110388,
C3: Max (node 6122) → C2: Max (node 6158) in NEF (0.99996728),0.04746237,0.03384370,-0.01361867,-28.69362221,399.68930000,396.28687000,-3.40243000,-0.85126872,9.53499910,9.65173930,0.11674020,1.22433362,252.50812000,248.07522000,-4.43290000,-1.75554750,294.04830000,270.51160000,-23.53670000,-8.00436527,-0.02970545,-0.02605773,0.00364772,-12.27964441,-0.24174695,-0.23592815,0.00581880,-2.40697970,0.21204150,0.20987042,-0.00217108,-1.02389391,-0.04320623,-0.03819728,0.00500895,-11.59311160,-0.41722770,-0.40918991,0.00803779,-1.92647564,-9.47806210,-9.51682570,-0.03876360,0.40898234,0.37402148,0.37099263,-0.00302885,-0.80980643,5.15216090,5.06433890,-0.08782200,-1.70456633,-4.32590120,-4.45248670,-0.12658550,2.92622263,1.82235620,1.83768660,0.01533040,0.84124059,7.38785980,7.52412140,0.13626160,1.84439883,8.10595220,7.96678870,-0.13916350,-1.71680632,0.31148386,0.31646102,0.00497716,1.59788697,1.84299190,1.85025990,0.00726800,0.39435876,0.31163643,0.31192172,0.00028529,0.09154578,1970.25370000,1982.77840000,12.52470000,0.63568971,3345.37690000,3328.30400000,-17.07290000,-0.51034309,0.04320623,0.03819728,-0.00500895,-11.59311160,1.19908330,1.21384320,0.01475990,1.23093200,21.25026200,21.68187800,0.43161600,2.03110908,-0.26879501,-0.28500713,-0.01621212,6.03140661,0.25892686,0.25877992,-0.00014694,-0.05674962,
C3: Max (node 6146) → C2: Max (node 6118) in NEF (0.99998534),0.01861541,0.02914416,0.01052875,56.55929310,363.31188000,354.30562000,-9.00626000,-2.47893353,11.48150900,10.08329600,-1.39821300,-12.17795501,153.18414000,144.72571000,-8.45843000,-5.52174004,96.92387300,94.64683200,-2.27704100,-2.34930872,-0.02609927,-0.03575318,-0.00965391,36.98921648,-0.25053302,-0.23495769,0.01557533,-6.21687712,0.22443375,0.19920451,-0.02522924,-11.24128613,-0.01423116,-0.03343328,-0.01920212,134.93010408,-0.42974896,-0.40301292,0.02673604,-6.22131581,-7.89139490,-7.40373900,0.48765590,-6.17959063,0.41551780,0.36957964,-0.04593816,-11.05564190,10.81424800,9.61593260,-1.19831540,-11.08089439,2.92285290,2.21219350,-0.71065940,-24.31389551,1.90748330,1.81467550,-0.09280780,-4.86545806,10.55701800,10.07920800,-0.47781000,-4.52599399,8.45459340,8.08550930,-0.36908410,-4.36548610,0.32488094,0.32117690,-0.00370404,-1.14012229,1.90296490,1.81278290,-0.09018200,-4.73902593,0.32101645,0.30730328,-0.01371317,-4.27179666,2029.53970000,1968.05820000,-61.48150000,-3.02933222,3453.40160000,3310.89950000,-142.50210000,-4.12642711,0.01423116,0.03343328,0.01920212,134.93010408,1.26545040,1.20006900,-0.06538140,-5.16665055,29.26883900,27.95960300,-1.30923600,-4.47313951,0.23229894,0.18756344,-0.04473550,-19.25772886,0.35663037,0.33370650,-0.02292387,-6.42790742,
C3: Max (node 6172) → C2: Max (node 6134) in NEF (0.99996430),-0.05242038,-0.07694515,-0.02452477,46.78479897,391.60952000,372.22133000,-19.38819000,-4.95089854,11.43386500,11.42305300,-0.01081200,-0.09456120,205.44818000,192.13857000,-13.30961000,-6.47832947,238.60384000,234.31394000,-4.28990000,-1.79791742,0.05580472,0.06181091,0.00600619,10.76287134,-0.26727995,-0.27046068,-0.00318073,1.19003689,0.32308466,0.33227159,0.00918693,2.84350548,0.05743739,0.07163056,0.01419317,24.71068757,-0.46978544,-0.47568407,-0.00589863,1.25560085,-9.47620320,-9.58640900,-0.11020580,1.16297422,0.52722283,0.54731462,0.02009179,3.81087253,10.87925200,11.82670200,0.94745000,8.70877888,1.40304840,2.24029320,0.83724480,59.67326573,2.25650310,2.36159510,0.10509200,4.65729473,12.86027300,14.17662800,1.31635500,10.23582470,9.46312130,9.12233050,-0.34079080,-3.60125152,0.36363520,0.36236207,-0.00127313,-0.35011187,2.26328090,2.35230490,0.08902400,3.93340482,0.36734713,0.38077499,0.01342786,3.65535999,2378.05110000,2388.93990000,10.88880000,0.45788755,4016.46170000,3973.39840000,-43.06330000,-1.07217006,-0.05743739,-0.07163056,-0.01419317,24.71068757,1.52180890,1.60004510,0.07823620,5.14100029,31.55141700,34.14353000,2.59211300,8.21552008,0.05015348,0.08348641,0.03333292,66.46182746,0.38444277,0.40751358,0.02307081,6.00110388,
C4: Max (node 6092) → C1: Max (node 6172) in NEF (0.99990879),-0.09233324,0.03453046,0.12686369,-137.39764479,439.40045000,387.71171000,-51.68874000,-11.76346997,13.63431300,11.20198500,-2.43232800,-17.83975474,250.78384000,180.43978000,-70.34406000,-28.04967816,742.11942000,586.34047000,-155.77895000,-20.99108928,0.07208444,-0.04057632,-0.11266076,-156.28997803,-0.26226173,-0.23453498,0.02772675,-10.57216773,0.33434617,0.19395867,-0.14038750,-41.98866702,0.06622189,-0.04647173,-0.11269362,-170.17577858,-0.48082830,-0.41057458,0.07025372,-14.61097860,-12.39124600,-9.58562550,2.80562050,-22.64195626,0.54705019,0.36410286,-0.18294733,-33.44251283,11.82647700,9.38117110,-2.44530590,-20.67653706,-0.56476888,-0.20445446,0.36031442,-63.79856128,2.50825090,1.85456330,-0.65368760,-26.06149170,17.57182000,11.40171200,-6.17010800,-35.11365357,9.35176140,8.22860140,-1.12316000,-12.01014389,0.38873886,0.33303962,-0.05569924,-14.32818937,2.49060090,1.84909710,-0.64150380,-25.75698901,0.40265295,0.31484896,-0.08780399,-21.80636948,2514.17170000,2005.77770000,-508.39400000,-20.22113287,4141.25720000,3360.33510000,-780.92210000,-18.85712629,-0.06622189,0.04647173,0.11269362,-170.17577858,1.70294500,1.22486540,-0.47807960,-28.07369586,39.67142100,30.57130900,-9.10011200,-22.93870946,-0.12624388,0.02198053,0.14822441,-117.41116243,0.39700117,0.31275731,-0.08424386,-21.22005333,
C4: Max (node 6114) → C1: Max (node 6148) in NEF (0.99960182),0.02466388,-0.08028710,-0.10495097,-425.52505535,359.93564000,435.09237000,75.15673000,20.88060243,10.80879700,13.18899800,2.38020100,22.02096126,173.38828000,252.22198000,78.83370000,45.46656787,589.23165000,643.32691000,54.09526000,9.18064398,-0.03647438,0.07386940,0.11034378,-302.52408691,-0.20745996,-0.25265972,-0.04519976,21.78722101,0.17098559,0.32652912,0.15554353,90.96879450,-0.04355882,0.06576235,0.10932117,-250.97368345,-0.36476776,-0.46522524,-0.10045748,27.54012032,-8.83296470,-12.03821600,-3.20525130,36.28737812,0.32120894,0.53098760,0.20977866,65.30909756,8.19442180,11.08447200,2.89005020,35.26850668,-0.63854294,-0.95374321,-0.31520027,49.36242346,1.72356580,2.37808240,0.65451660,37.97456413,10.69031900,15.83503200,5.14471300,48.12497176,7.12466320,8.64686510,1.52220190,21.36524713,0.29616169,0.34996818,0.05380649,18.16794400,1.71363580,2.37236980,0.65873400,38.44072352,0.29137161,0.38296589,0.09159428,31.43555407,1822.51810000,2354.82290000,532.30480000,29.20710637,2998.95400000,3884.70560000,885.75160000,29.53535133,0.04355882,-0.06576235,-0.10932117,-250.97368345,1.14082260,1.61215060,0.47132800,41.31474955,28.47755700,36.48029300,8.00273600,28.10190495,-0.01367641,-0.13883025,-0.12515384,915.10717759,0.28498156,0.37320869,0.08822713,30.95889081,
C4: Max (node 6134) → C1: Max (node 6192) in NEF (0.99980918),0.00282110,0.00782965,0.00500855,177.53930626,302.20363000,326.65653000,24.45290000,8.09153087,10.88764700,10.87284000,-0.01480700,-0.13599816,146.44338000,161.39762000,14.95424000,10.21161899,253.57220000,330.77450000,77.20230000,30.44588484,-0.03561006,-0.03329309,0.00231698,-6.50652335,-0.22263747,-0.22330000,-0.00066253,0.29758243,0.18702741,0.19000692,0.00297951,1.59308734,-0.02266308,-0.01929062,0.00337245,-14.88082266,-0.38159296,-0.38221684,-0.00062388,0.16349358,-8.64338840,-8.62214060,0.02124780,-0.24582720,0.35892988,0.36292622,0.00399634,1.11340410,9.84670010,9.78033830,-0.06636180,-0.67394964,1.20331180,1.15819770,-0.04511410,-3.74916127,1.83303160,1.80528120,-0.02775040,-1.51390734,12.25067700,11.73753100,-0.51314600,-4.18871545,7.58024260,7.83210860,0.25186600,3.32266411,0.31509945,0.31699220,0.00189275,0.60068337,1.80221750,1.78037420,-0.02184330,-1.21202352,0.30597545,0.30218515,-0.00379030,-1.23875951,1895.14180000,1945.08290000,49.94110000,2.63521706,3118.26980000,3215.84380000,97.57400000,3.12910705,0.02266308,0.01929062,-0.00337245,-14.88082266,1.22108070,1.20091090,-0.02016980,-1.65179910,31.77874000,30.69610200,-1.08263800,-3.40679964,0.07507203,0.07892274,0.00385071,5.12934970,0.31801727,0.31403400,-0.00398327,-1.25253261,
H1: Max (node 5468) → H5: Max (node 5486) in NEF (0.99999628),0.06089467,0.06274298,0.00184832,3.03527082,1474.70960000,1472.39800000,-2.31160000,-0.15674951,56.78017400,54.65741500,-2.12275900,-3.73855670,1153.22660000,1159.25000000,6.02340000,0.52230845,1307.05770000,1321.50790000,14.45020000,1.10555181,-0.00000000,-0.00000000,0.00000000,-66.84261095,-0.16541451,-0.16495464,0.00045987,-0.27801068,0.16541451,0.16495464,-0.00045987,-0.27801068,-0.00000000,0.00000000,0.00000000,-160.51357084,-0.34082917,-0.33915394,0.00167523,-0.49151603,-11.74498700,-11.54828100,0.19670600,-1.67480815,0.34082917,0.33915394,-0.00167523,-0.49151603,11.74498700,11.54828100,-0.19670600,-1.67480815,0.00000003,0.00000001,-0.00000002,-61.59203745,0.93910533,0.93725702,-0.00184831,-0.19681605,30.52856200,30.91078900,0.38222700,1.25203080,3236.47360000,3234.93780000,-1.53580000,-0.04745288,1.00000000,1.00000000,0.00000000,0.00000000,0.58304422,0.58300069,-0.00004353,-0.00746599,1.00000000,1.00000000,0.00000000,0.00000000,3831.92110000,3843.38180000,11.46070000,0.29908497,3831.92110000,3843.38180000,11.46070000,0.29908497,0.00000000,-0.00000000,-0.00000000,-160.51357084,0.93910533,0.93725702,-0.00184831,-0.19681605,48.24948800,48.00074700,-0.24874100,-0.51553086,0.06089467,0.06274298,0.00184832,3.03527082,1.00000000,1.00000000,0.00000000,0.00000000,
H2: Max (node 5456) → H6: Max (node 5470) in NEF (0.99981924),-0.01115365,0.05148321,0.06263686,-561.58168298,1650.40250000,1718.48890000,68.08640000,4.12544213,73.03808700,72.61814900,-0.41993800,-0.57495756,1083.44050000,1146.96570000,63.52520000,5.86328460,2543.16910000,2535.51140000,-7.65770000,-0.30110857,-0.00000000,0.00000000,0.00000000,-118.24338264,-0.16631109,-0.16508359,0.00122750,-0.73807465,0.16631109,0.16508359,-0.00122750,-0.73807465,-0.00000000,0.00000000,0.00000000,-237.54902387,-0.34330902,-0.33894044,0.00436858,-1.27249205,-10.75951200,-10.93194000,-0.17242800,1.60256339,0.34330902,0.33894044,-0.00436858,-1.27249205,10.75951200,10.93194000,0.17242800,1.60256339,-0.00000001,-0.00000000,0.00000001,-84.25813295,1.01115370,0.94851679,-0.06263691,-6.19459831,28.43100100,26.96586300,-1.46513800,-5.15331134,3144.10200000,3215.66700000,71.56500000,2.27616661,1.00000000,1.00000000,0.00000000,0.00000000,0.61176648,0.58810256,-0.02366392,-3.86812955,1.00000000,1.00000000,0.00000000,0.00000000,3639.44480000,3804.91540000,165.47060000,4.54658908,3639.44480000,3804.91540000,165.47060000,4.54658908,0.00000000,-0.00000000,-0.00000000,-237.54902387,1.01115370,0.94851679,-0.06263691,-6.19459831,52.36774000,47.82446300,-4.54327700,-8.67571715,-0.01115365,0.05148321,0.06263686,-561.58167402,1.00000000,1.00000000,0.00000000,0.00000000,
H3: Max (node 5452) → H4: Max (node 5462) in NEF (0.99989544),0.11951322,0.05448589,-0.06502733,-54.41015563,1551.10970000,1477.07480000,-74.03490000,-4.77302798,69.41648900,66.39902400,-3.01746500,-4.34689948,1197.61750000,1131.62600000,-65.99150000,-5.51023177,1280.00070000,1298.11290000,18.11220000,1.41501485,-0.00000000,0.00000000,0.00000000,-211.18829927,-0.16266218,-0.16520926,-0.00254708,1.56587106,0.16266218,0.16520926,0.00254708,1.56587106,0.00000000,0.00000000,-0.00000000,-75.20611229,-0.32689535,-0.33542159,-0.00852624,2.60824756,-10.84653900,-10.72877900,0.11776000,-1.08569194,0.32689535,0.33542159,0.00852624,2.60824756,10.84653900,10.72877900,-0.11776000,-1.08569194,-0.00000000,0.00000002,0.00000003,-624.67788808,0.88048678,0.94551411,0.06502733,7.38538403,27.89877900,29.55499300,1.65621400,5.93651070,3291.37310000,3210.06340000,-81.30970000,-2.47038842,1.00000000,1.00000000,0.00000000,0.00000000,0.56424697,0.59058192,0.02633495,4.66727362,1.00000000,1.00000000,0.00000000,0.00000000,3984.98790000,3815.79520000,-169.19270000,-4.24575191,3984.98790000,3815.79520000,-169.19270000,-4.24575191,-0.00000000,-0.00000000,0.00000000,-75.20611229,0.88048678,0.94551411,0.06502733,7.38538403,43.52506700,47.80125100,4.27618400,9.82464657,0.11951322,0.05448589,-0.06502733,-54.41015563,1.00000000,1.00000000,0.00000000,0.00000000,
H4: Max (node 5452) → H4: Max (node 5462) in NEF (0.99989544),0.11951322,0.05448589,-0.06502733,-54.41015563,1551.10970000,1477.07480000,-74.03490000,-4.77302798,69.41648900,66.39902400,-3.01746500,-4.34689948,1197.61750000,1131.62600000,-65.99150000,-5.51023177,1280.00070000,1298.11290000,18.11220000,1.41501485,-0.00000000,0.00000000,0.00000000,-211.18829927,-0.16266218,-0.16520926,-0.00254708,1.56587106,0.16266218,0.16520926,0.00254708,1.56587106,0.00000000,0.00000000,-0.00000000,-75.20611229,-0.32689535,-0.33542159,-0.00852624,2.60824756,-10.84653900,-10.72877900,0.11776000,-1.08569194,0.32689535,0.33542159,0.00852624,2.60824756,10.84653900,10.72877900,-0.11776000,-1.08569194,-0.00000000,0.00000002,0.00000003,-624.67788808,0.88048678,0.94551411,0.06502733,7.38538403,27.89877900,29.55499300,1.65621400,5.93651070,3291.37310000,3210.06340000,-81.30970000,-2.47038842,1.00000000,1.00000000,0.00000000,0.00000000,0.56424697,0.59058192,0.02633495,4.66727362,1.00000000,1.00000000,0.00000000,0.00000000,3984.98790000,3815.79520000,-169.19270000,-4.24575191,3984.98790000,3815.79520000,-169.19270000,-4.24575191,-0.00000000,-0.00000000,0.00000000,-75.20611229,0.88048678,0.94551411,0.06502733,7.38538403,43.52506700,47.80125100,4.27618400,9.82464657,0.11951322,0.05448589,-0.06502733,-54.41015563,1.00000000,1.00000000,0.00000000,0.00000000,
H5: Max (node 5468) → H5: Max (node 5486) in NEF (0.99999628),0.06089467,0.06274298,0.00184832,3.03527082,1474.70960000,1472.39800000,-2.31160000,-0.15674951,56.78017400,54.65741500,-2.12275900,-3.73855670,1153.22660000,1159.25000000,6.02340000,0.52230845,1307.05770000,1321.50790000,14.45020000,1.10555181,-0.00000000,-0.00000000,0.00000000,-66.84261095,-0.16541451,-0.16495464,0.00045987,-0.27801068,0.16541451,0.16495464,-0.00045987,-0.27801068,-0.00000000,0.00000000,0.00000000,-160.51357084,-0.34082917,-0.33915394,0.00167523,-0.49151603,-11.74498700,-11.54828100,0.19670600,-1.67480815,0.34082917,0.33915394,-0.00167523,-0.49151603,11.74498700,11.54828100,-0.19670600,-1.67480815,0.00000003,0.00000001,-0.00000002,-61.59203745,0.93910533,0.93725702,-0.00184831,-0.19681605,30.52856200,30.91078900,0.38222700,1.25203080,3236.47360000,3234.93780000,-1.53580000,-0.04745288,1.00000000,1.00000000,0.00000000,0.00000000,0.58304422,0.58300069,-0.00004353,-0.00746599,1.00000000,1.00000000,0.00000000,0.00000000,3831.92110000,3843.38180000,11.46070000,0.29908497,3831.92110000,3843.38180000,11.46070000,0.29908497,0.00000000,-0.00000000,-0.00000000,-160.51357084,0.93910533,0.93725702,-0.00184831,-0.19681605,48.24948800,48.00074700,-0.24874100,-0.51553086,0.06089467,0.06274298,0.00184832,3.03527082,1.00000000,1.00000000,0.00000000,0.00000000,
H6: Max (node 5456) → H6: Max (node 5470) in NEF (0.99981924),-0.01115365,0.05148321,0.06263686,-561.58168298,1650.40250000,1718.48890000,68.08640000,4.12544213,73.03808700,72.61814900,-0.41993800,-0.57495756,1083.44050000,1146.96570000,63.52520000,5.86328460,2543.16910000,2535.51140000,-7.65770000,-0.30110857,-0.00000000,0.00000000,0.00000000,-118.24338264,-0.16631109,-0.16508359,0.00122750,-0.73807465,0.16631109,0.16508359,-0.00122750,-0.73807465,-0.00000000,0.00000000,0.00000000,-237.54902387,-0.34330902,-0.33894044,0.00436858,-1.27249205,-10.75951200,-10.93194000,-0.17242800,1.60256339,0.34330902,0.33894044,-0.00436858,-1.27249205,10.75951200,10.93194000,0.17242800,1.60256339,-0.00000001,-0.00000000,0.00000001,-84.25813295,1.01115370,0.94851679,-0.06263691,-6.19459831,28.43100100,26.96586300,-1.46513800,-5.15331134,3144.10200000,3215.66700000,71.56500000,2.27616661,1.00000000,1.00000000,0.00000000,0.00000000,0.61176648,0.58810256,-0.02366392,-3.86812955,1.00000000,1.00000000,0.00000000,0.00000000,3639.44480000,3804.91540000,165.47060000,4.54658908,3639.44480000,3804.91540000,165.47060000,4.54658908,0.00000000,-0.00000000,-0.00000000,-237.54902387,1.01115370,0.94851679,-0.06263691,-6.19459831,52.36774000,47.82446300,-4.54327700,-8.67571715,-0.01115365,0.05148321,0.06263686,-561.58167402,1.00000000,1.00000000,0.00000000,0.00000000,
