Region,I: Area Bader charge,,,,I: Average curvature,,,,I: Average curvature-scaled torsion,,,,I: Average net plane curvature,,,,I: Average torsion,,,,I: Deformation (kinetic) energy,,,,I: Deformation (kinetic) negative energy,,,,I: Deformation (kinetic) positive energy,,,,I: Deformation charge,,,,I: Deformation negative charge,,,,I: Deformation negative volume,,,,I: Deformation positive charge,,,,I: Deformation positive volume,,,,I: Deformation volume,,,,I: Electron Density SCF,,,,I: Electron Localization Function SCF,,,,I: Gradient bundle partition function contribution (from IN Te),,,,I: Gradient bundle probability (from IN Te),,,,I: Kinetic Energy Density SCF,,,,I: Solid angle (alpha),,,,I: Te per electron,,,,I: Te per valence electron,,,,I: Valence Bader charge,,,,I: Valence density,,,,I: Volume,,,,I: Volume Bader charge,,,,I: Volume fraction,,,
Atomic basin decomposition,NEF,EEF Y,∆,%∆,NEF,EEF Y,∆,%∆,NEF,EEF Y,∆,%∆,NEF,EEF Y,∆,%∆,NEF,EEF Y,∆,%∆,NEF,EEF Y,∆,%∆,NEF,EEF Y,∆,%∆,NEF,EEF Y,∆,%∆,NEF,EEF Y,∆,%∆,NEF,EEF Y,∆,%∆,NEF,EEF Y,∆,%∆,NEF,EEF Y,∆,%∆,NEF,EEF Y,∆,%∆,NEF,EEF Y,∆,%∆,NEF,EEF Y,∆,%∆,NEF,EEF Y,∆,%∆,NEF,EEF Y,∆,%∆,NEF,EEF Y,∆,%∆,NEF,EEF Y,∆,%∆,NEF,EEF Y,∆,%∆,NEF,EEF Y,∆,%∆,NEF,EEF Y,∆,%∆,NEF,EEF Y,∆,%∆,NEF,EEF Y,∆,%∆,NEF,EEF Y,∆,%∆,NEF,EEF Y,∆,%∆,NEF,EEF Y,∆,%∆
C4: Max (node 6166) → C1: Max (node 6148) in NEF (0.99996981),-0.10050623,-0.08028710,0.02021913,-20.11729422,456.72987000,435.09237000,-21.63750000,-4.73748301,14.01508700,13.18899800,-0.82608900,-5.89428378,256.28198000,252.22198000,-4.06000000,-1.58419254,717.62715000,643.32691000,-74.30024000,-10.35359936,0.06868833,0.07386940,0.00518107,7.54286467,-0.25859102,-0.25265972,0.00593130,-2.29369914,0.32727935,0.32652912,-0.00075023,-0.22923231,0.06236659,0.06576235,0.00339577,5.44484999,-0.47414175,-0.46522524,0.00891651,-1.88055787,-12.52668200,-12.03821600,0.48846600,-3.89940449,0.53650833,0.53098760,-0.00552073,-1.02901105,12.30308200,11.08447200,-1.21861000,-9.90491651,-0.22360030,-0.95374321,-0.73014291,326.53932486,2.55451500,2.37808240,-0.17643260,-6.90669657,18.56608200,15.83503200,-2.73105000,-14.70988871,9.32043810,8.64686510,-0.67357300,-7.22683840,0.39624865,0.34996818,-0.04628047,-11.67965367,2.52775320,2.37236980,-0.15538340,-6.14709537,0.40900146,0.38296589,-0.02603557,-6.36564231,2566.01420000,2354.82290000,-211.19130000,-8.23032468,4194.00460000,3884.70560000,-309.29900000,-7.37478924,-0.06236659,-0.06576235,-0.00339577,5.44484999,1.73651210,1.61215060,-0.12436150,-7.16156830,41.74150900,36.48029300,-5.26121600,-12.60427839,-0.11358178,-0.13883025,-0.02524847,22.22933115,0.40682220,0.37320869,-0.03361351,-8.26245716,
H1: Max (node 5460) → H5: Max (node 5486) in NEF (0.99977569),-0.01905322,0.06274298,0.08179620,-429.30388081,1367.71400000,1472.39800000,104.68400000,7.65393935,54.61291700,54.65741500,0.04449800,0.08147889,1069.87760000,1159.25000000,89.37240000,8.35351633,1338.14600000,1321.50790000,-16.63810000,-1.24336956,0.00000000,-0.00000000,-0.00000000,-107.34502126,-0.16713182,-0.16495464,0.00217718,-1.30267235,0.16713182,0.16495464,-0.00217718,-1.30267235,0.00000000,0.00000000,-0.00000000,-85.18816140,-0.34759836,-0.33915394,0.00844442,-2.42936129,-11.45012300,-11.54828100,-0.09815800,0.85726590,0.34759836,0.33915394,-0.00844442,-2.42936129,11.45012300,11.54828100,0.09815800,0.85726590,-0.00000003,0.00000001,0.00000004,-142.84900318,1.01905320,0.93725702,-0.08179618,-8.02668398,33.19677900,30.91078900,-2.28599000,-6.88618013,3141.19140000,3234.93780000,93.74640000,2.98442177,1.00000000,1.00000000,0.00000000,0.00000000,0.61323724,0.58300069,-0.03023655,-4.93064479,1.00000000,1.00000000,0.00000000,0.00000000,3623.49520000,3843.38180000,219.88660000,6.06835632,3623.49520000,3843.38180000,219.88660000,6.06835632,-0.00000000,-0.00000000,0.00000000,-85.18816140,1.01905320,0.93725702,-0.08179618,-8.02668398,54.16901600,48.00074700,-6.16826900,-11.38707965,-0.01905322,0.06274298,0.08179620,-429.30386353,1.00000000,1.00000000,0.00000000,0.00000000,
H2: Max (node 5456) → H6: Max (node 5470) in NEF (0.99991522),0.05124262,0.05148321,0.00024059,0.46950171,1747.33260000,1718.48890000,-28.84370000,-1.65072751,74.80732200,72.61814900,-2.18917300,-2.92641541,1152.56030000,1146.96570000,-5.59460000,-0.48540627,2456.28020000,2535.51140000,79.23120000,3.22565805,0.00000000,0.00000000,-0.00000000,-51.06857816,-0.16523685,-0.16508359,0.00015326,-0.09275171,0.16523685,0.16508359,-0.00015326,-0.09275171,-0.00000000,0.00000000,0.00000000,-698.00019631,-0.34055164,-0.33894044,0.00161120,-0.47311474,-11.28036900,-10.93194000,0.34842900,-3.08880853,0.34055164,0.33894044,-0.00161120,-0.47311474,11.28036900,10.93194000,-0.34842900,-3.08880853,0.00000001,-0.00000000,-0.00000001,-115.10866589,0.94875738,0.94851679,-0.00024059,-0.02535843,26.24742200,26.96586300,0.71844100,2.73718691,3222.93730000,3215.66700000,-7.27030000,-0.22557994,1.00000000,1.00000000,0.00000000,0.00000000,0.58677204,0.58810256,0.00133052,0.22675245,1.00000000,1.00000000,0.00000000,0.00000000,3800.30690000,3804.91540000,4.60850000,0.12126652,3800.30690000,3804.91540000,4.60850000,0.12126652,0.00000000,-0.00000000,-0.00000000,-698.00019631,0.94875738,0.94851679,-0.00024059,-0.02535843,48.16931300,47.82446300,-0.34485000,-0.71591222,0.05124263,0.05148321,0.00024058,0.46949780,1.00000000,1.00000000,0.00000000,0.00000000,
H3: Max (node 5452) → H4: Max (node 5462) in NEF (0.99984713),0.03025842,0.05448589,0.02422747,80.06854423,1435.91710000,1477.07480000,41.15770000,2.86630057,65.03978800,66.39902400,1.35923600,2.08985306,1101.14950000,1131.62600000,30.47650000,2.76769866,1379.59740000,1298.11290000,-81.48450000,-5.90639704,-0.00000000,0.00000000,0.00000000,-133.01400156,-0.16600630,-0.16520926,0.00079704,-0.48012636,0.16600630,0.16520926,-0.00079704,-0.48012636,-0.00000000,0.00000000,0.00000000,-126.71951896,-0.33723720,-0.33542159,0.00181561,-0.53837774,-10.56830900,-10.72877900,-0.16047000,1.51840753,0.33723720,0.33542159,-0.00181561,-0.53837774,10.56830900,10.72877900,0.16047000,1.51840753,-0.00000001,0.00000002,0.00000004,-299.33020142,0.96974158,0.94551411,-0.02422747,-2.49834291,30.39611500,29.55499300,-0.84112200,-2.76720232,3179.33630000,3210.06340000,30.72710000,0.96646272,1.00000000,1.00000000,0.00000000,0.00000000,0.60068781,0.59058192,-0.01010589,-1.68238640,1.00000000,1.00000000,0.00000000,0.00000000,3752.41630000,3815.79520000,63.37890000,1.68901569,3752.41630000,3815.79520000,63.37890000,1.68901569,0.00000000,-0.00000000,-0.00000000,-126.71951896,0.96974158,0.94551411,-0.02422747,-2.49834291,49.52828900,47.80125100,-1.72703800,-3.48697287,0.03025842,0.05448589,0.02422747,80.06854423,1.00000000,1.00000000,0.00000000,0.00000000,
H4: Max (node 5460) → H4: Max (node 5462) in NEF (0.99997997),0.08126600,0.05448589,-0.02678011,-32.95364482,1518.89180000,1477.07480000,-41.81700000,-2.75312567,71.20924100,66.39902400,-4.81021700,-6.75504602,1164.19720000,1131.62600000,-32.57120000,-2.79773908,1293.99490000,1298.11290000,4.11800000,0.31823928,0.00000000,0.00000000,0.00000000,2.61353563,-0.16429236,-0.16520926,-0.00091690,0.55809047,0.16429236,0.16520926,0.00091690,0.55809047,-0.00000000,0.00000000,0.00000000,-144.25664508,-0.33311988,-0.33542159,-0.00230171,0.69095546,-10.92827200,-10.72877900,0.19949300,-1.82547616,0.33311988,0.33542159,0.00230171,0.69095546,10.92827200,10.72877900,-0.19949300,-1.82547616,0.00000000,0.00000002,0.00000002,8805.50940136,0.91873400,0.94551411,0.02678011,2.91489267,28.67264500,29.55499300,0.88234800,3.07731638,3247.27660000,3210.06340000,-37.21320000,-1.14598184,1.00000000,1.00000000,0.00000000,0.00000000,0.57901535,0.59058192,0.01156657,1.99762752,1.00000000,1.00000000,0.00000000,0.00000000,3885.35340000,3815.79520000,-69.55820000,-1.79026701,3885.35340000,3815.79520000,-69.55820000,-1.79026701,0.00000000,-0.00000000,-0.00000000,-144.25664508,0.91873400,0.94551411,0.02678011,2.91489267,46.05293500,47.80125100,1.74831600,3.79631830,0.08126600,0.05448589,-0.02678011,-32.95364482,1.00000000,1.00000000,0.00000000,0.00000000,
H5: Max (node 5464) → H5: Max (node 5486) in NEF (0.99982815),0.14171751,0.06274298,-0.07897453,-55.72672495,1559.21550000,1472.39800000,-86.81750000,-5.56802443,54.27058400,54.65741500,0.38683100,0.71278208,1231.30190000,1159.25000000,-72.05190000,-5.85168430,1284.44160000,1321.50790000,37.06630000,2.88579099,0.00000000,-0.00000000,-0.00000000,-119.47838418,-0.16086405,-0.16495464,-0.00409059,2.54288637,0.16086405,0.16495464,0.00409059,2.54288637,-0.00000000,0.00000000,0.00000000,-120.93891633,-0.32575464,-0.33915394,-0.01339930,4.11331056,-11.40253300,-11.54828100,-0.14574800,1.27820722,0.32575464,0.33915394,0.01339930,4.11331056,11.40253300,11.54828100,0.14574800,1.27820722,-0.00000002,0.00000001,0.00000003,-154.47152110,0.85828249,0.93725702,0.07897453,9.20146116,29.03431400,30.91078900,1.87647500,6.46295621,3330.16030000,3234.93780000,-95.22250000,-2.85939689,1.00000000,1.00000000,0.00000000,0.00000000,0.55145489,0.58300069,0.03154580,5.72046791,1.00000000,1.00000000,0.00000000,0.00000000,4041.74730000,3843.38180000,-198.36550000,-4.90791446,4041.74730000,3843.38180000,-198.36550000,-4.90791446,0.00000000,-0.00000000,-0.00000000,-120.93891633,0.85828249,0.93725702,0.07897453,9.20146116,42.79385500,48.00074700,5.20689200,12.16738244,0.14171751,0.06274298,-0.07897453,-55.72672495,1.00000000,1.00000000,0.00000000,0.00000000,
H6: Max (node 5460) → H6: Max (node 5470) in NEF (0.99992715),0.05531551,0.05148321,-0.00383230,-6.92807833,1692.77200000,1718.48890000,25.71690000,1.51921818,73.22984500,72.61814900,-0.61169600,-0.83530970,1150.00750000,1146.96570000,-3.04180000,-0.26450262,2614.78600000,2535.51140000,-79.27460000,-3.03178157,-0.00000000,0.00000000,0.00000000,-183.55064599,-0.16505752,-0.16508359,-0.00002607,0.01579449,0.16505752,0.16508359,0.00002607,0.01579449,0.00000000,0.00000000,0.00000000,3907.01921287,-0.33751772,-0.33894044,-0.00142272,0.42152454,-10.72611500,-10.93194000,-0.20582500,1.91891472,0.33751772,0.33894044,0.00142272,0.42152454,10.72611500,10.93194000,0.20582500,1.91891472,-0.00000002,-0.00000000,0.00000001,-90.83942129,0.94468449,0.94851679,0.00383230,0.40566983,27.45876800,26.96586300,-0.49290500,-1.79507325,3219.71030000,3215.66700000,-4.04330000,-0.12557962,1.00000000,1.00000000,0.00000000,0.00000000,0.58765872,0.58810256,0.00044384,0.07552683,1.00000000,1.00000000,0.00000000,0.00000000,3815.75760000,3804.91540000,-10.84220000,-0.28414279,3815.75760000,3804.91540000,-10.84220000,-0.28414279,-0.00000000,-0.00000000,-0.00000000,3907.01921287,0.94468449,0.94851679,0.00383230,0.40566983,47.39990400,47.82446300,0.42455900,0.89569591,0.05531551,0.05148321,-0.00383230,-6.92808182,1.00000000,1.00000000,0.00000000,0.00000000,
Total,0.23618233,0.23365562,-0.00252672,-1.06981689,13837.75718000,13880.47226000,42.71508000,0.30868499,528.09189150,520.19299860,-7.89889290,-1.49574213,9222.00914000,9233.68116000,11.67202000,0.12656700,14743.83135400,14630.09290400,-113.73845000,-0.77143076,0.00000000,-0.00000000,-0.00000000,-503.53141877,-3.89617899,-3.89417742,0.00200157,-0.05137264,3.89617899,3.89417744,-0.00200155,-0.05137213,-0.00000000,0.00000000,0.00000000,-222.24440313,-7.11592144,-7.11883906,-0.00291762,0.04100130,-180.44514410,-179.92391160,0.52123250,-0.28885926,7.11592142,7.11883908,0.00291766,0.04100186,180.44514500,179.92390980,-0.52123520,-0.28886075,-0.00000004,0.00000013,0.00000017,-463.45276276,29.76381774,29.76634404,0.00252630,0.00848782,316.76423350,316.37175480,-0.39247870,-0.12390247,19440.90167240,19421.10080720,-19.80086520,-0.10185158,10.00000001,9.99999998,-0.00000003,-0.00000030,27.55430375,27.55774794,0.00344419,0.01249964,9.99999999,9.99999998,-0.00000001,-0.00000010,48164.74780000,48219.10480000,54.35700000,0.11285640,65165.20260000,65075.15760000,-90.04500000,-0.13817957,0.00000000,-0.00000000,-0.00000000,-222.24440313,21.76381764,21.76634424,0.00252660,0.01160918,651.85080400,650.31835200,-1.53245200,-0.23509245,0.23618234,0.23365563,-0.00252671,-1.06981404,9.99999999,10.00000000,0.00000001,0.00000010,
Min basin decomposition according to INS: Kinetic Energy Density SCF
C1: Min (node 2123) → C1: Min (node 2788) in NEF (0.99968495),0.02324028,0.02551574,0.00227546,9.79101160,589.70021000,306.51636000,-283.18385000,-48.02166341,18.75174500,11.31517000,-7.43657500,-39.65804249,317.02427000,180.95381000,-136.07046000,-42.92114922,783.58935000,461.50428000,-322.08507000,-41.10380903,-0.00040301,-0.05424602,-0.05384301,13360.16133974,-0.38426294,-0.28207000,0.10219294,-26.59453446,0.38385993,0.22782397,-0.15603596,-40.64919201,-0.01559656,-0.03964608,-0.02404952,154.19753698,-0.68110762,-0.47030584,0.21080178,-30.94984901,-16.45920100,-8.38538850,8.07381250,-49.05348990,0.66551106,0.43065976,-0.23485130,-35.28886507,15.29730200,12.22452300,-3.07277900,-20.08706503,-1.16189940,3.83913410,5.00103350,-430.41880390,3.07206290,2.20988470,-0.86217820,-28.06512197,18.21309400,16.33354700,-1.87954700,-10.31975676,13.38545600,9.53592050,-3.84953550,-28.75909121,0.50976926,0.38595129,-0.12381797,-24.28902245,3.09154220,2.18184040,-0.90970180,-29.42550162,0.51588387,0.37256674,-0.14331713,-27.78088991,3299.69460000,2198.15690000,-1101.53770000,-33.38301975,5607.32260000,3686.33750000,-1920.98510000,-34.25850869,0.01559656,0.03964608,0.02404952,154.19753698,2.04029520,1.46475120,-0.57554400,-28.20885919,47.09171400,40.25667800,-6.83503600,-14.51430712,-0.05129156,0.26117146,0.31246302,-609.18991315,0.50346189,0.41184269,-0.09161920,-18.19784214,
C1: Min (node 774) → C1: Min (node 4324) in NEF (0.99953120),-0.00842353,0.03731905,0.04574258,-543.03352061,542.80688000,305.95090000,-236.85598000,-43.63540492,17.65858000,11.38276900,-6.27581100,-35.53972630,279.74821000,180.15606000,-99.59215000,-35.60063887,782.94626000,478.21112000,-304.73514000,-38.92159086,0.00040301,-0.06321200,-0.06361501,-15784.92990589,-0.36651226,-0.28215427,0.08435799,-23.01641697,0.36691528,0.21894228,-0.14797300,-40.32892825,0.01559656,-0.05138811,-0.06698467,-429.48359388,-0.64158975,-0.47017324,0.17141651,-26.71746392,-14.67550700,-8.36978960,6.30571740,-42.96762899,0.65718631,0.41878512,-0.23840119,-36.27604324,15.83740700,12.16874300,-3.66866400,-23.16454960,1.16189940,3.79895310,2.63705370,226.96058712,2.91312030,2.18838840,-0.72473190,-24.87820019,18.11232200,16.24036800,-1.87195400,-10.33525133,12.87241600,9.83475170,-3.03766430,-23.59824527,0.49023074,0.39804601,-0.09218473,-18.80435527,2.90194860,2.16317840,-0.73877020,-25.45772864,0.48411613,0.37095124,-0.11316489,-23.37556693,3049.01300000,2246.31750000,-802.69550000,-26.32640464,5225.82830000,3777.33810000,-1448.49020000,-27.71790646,-0.01559656,0.05138811,0.06698467,-429.48359388,1.94488810,1.44648590,-0.49840220,-25.62626611,46.44409200,40.05858500,-6.38550700,-13.74880362,0.06610832,0.27050835,0.20440003,309.18958186,0.49653811,0.40981612,-0.08672199,-17.46532406,
C2: Min (node 1587) → C2: Min (node 4072) in NEF (0.99991832),0.02900784,0.04554612,0.01653828,57.01313262,306.81894000,316.57769000,9.75875000,3.18062177,9.47602090,10.96832800,1.49230710,15.74824619,186.05657000,190.15611000,4.09954000,2.20338363,98.55713500,124.95577000,26.39863500,26.78510795,-0.05430164,-0.06068635,-0.00638471,11.75785548,-0.25392518,-0.29224647,-0.03832129,15.09156752,0.19962354,0.23156012,0.03193658,15.99840380,-0.03706880,-0.05069672,-0.01362792,36.76386270,-0.41195798,-0.48087194,-0.06891396,16.72839545,-6.07641280,-7.37190060,-1.29548780,21.31994390,0.37488919,0.43017522,0.05528603,14.74729906,9.61164050,10.79177200,1.18013150,12.27814856,3.53522770,3.41987190,-0.11535580,-3.26303734,1.97863080,2.16860770,0.18997690,9.60143247,12.48822200,13.04427600,0.55605400,4.45262744,8.46042970,9.80395100,1.34352130,15.88005985,0.34447018,0.38943776,0.04496758,13.05412852,1.95941710,2.15913110,0.19971400,10.19252103,0.33460644,0.36902563,0.03441919,10.28646968,1997.91670000,2209.75200000,211.83530000,10.60280942,3323.27140000,3753.20050000,429.92910000,12.93692414,0.03706880,0.05069672,0.01362792,36.76386270,1.30941790,1.43055640,0.12113850,9.25132458,32.04491600,34.33868900,2.29377300,7.15799349,0.27795689,0.29044949,0.01249260,4.49443797,0.37609795,0.40984286,0.03374491,8.97237276,
C2: Min (node 2898) → C2: Min (node 16) in NEF (0.99945011),-0.02630061,-0.06974641,-0.04344580,165.18933971,340.03263000,336.65465000,-3.37798000,-0.99342819,6.03219830,5.50882160,-0.52337670,-8.67638420,130.32782000,136.07507000,5.74725000,4.40984128,275.64050000,318.81388000,43.17338000,15.66293052,0.05095672,0.07491005,0.02395333,47.00720914,-0.10918626,-0.09424388,0.01494238,-13.68522285,0.16014297,0.16915393,0.00901096,5.62682208,0.02213275,0.06751440,0.04538165,205.04295196,-0.22258235,-0.19400966,0.02857269,-12.83690733,-8.00158660,-7.11829990,0.88328670,-11.03889446,0.24471510,0.26152405,0.01680895,6.86878333,2.76899250,2.89077780,0.12178530,4.39818093,-5.23259410,-4.22752210,1.00507200,-19.20791066,1.06433600,1.02925210,-0.03508390,-3.29631808,3.59857840,3.53148800,-0.06709040,-1.86435844,3.91846820,3.31520850,-0.60325970,-15.39529401,0.15954219,0.13168848,-0.02785371,-17.45852304,1.09213570,1.03687010,-0.05526560,-5.06032355,0.17300589,0.15991762,-0.01308827,-7.56521642,1222.81520000,1150.33920000,-72.47600000,-5.92697899,2018.41840000,1853.84350000,-164.57490000,-8.15365635,-0.02213275,-0.06751440,-0.04538165,205.04295196,0.71832417,0.70941690,-0.00890727,-1.24000700,9.50813850,9.17117760,-0.33696090,-3.54392082,-0.39477738,-0.37248711,0.02229027,-5.64628855,0.11159310,0.10946084,-0.00213226,-1.91074538,
C2: Min (node 4633) → C2: Min (node 4669) in NEF (0.99984773),-0.10687037,-0.01957037,0.08730000,-81.68774750,186.69144000,140.34611000,-46.34533000,-24.82456078,6.75756910,3.67849830,-3.07907080,-45.56476973,96.56872400,64.51799500,-32.05072900,-33.18955421,44.55801400,29.83499900,-14.72301500,-33.04235014,0.08604880,0.03795418,-0.04809462,-55.89226397,-0.10631293,-0.06075137,0.04556156,-42.85608345,0.19236173,0.09870555,-0.09365618,-48.68753260,0.10292019,0.01821153,-0.08470866,-82.30519007,-0.21227626,-0.12830525,0.08397101,-39.55741919,-6.66109410,-4.46540720,2.19568690,-32.96285666,0.31519646,0.14651678,-0.16867968,-53.51572794,5.34602250,1.66476590,-3.68125660,-68.85972889,-1.31507160,-2.80064130,-1.48556970,112.96492906,1.09069000,0.60371263,-0.48697737,-44.64855917,5.02476760,1.94014250,-3.08462510,-61.38841327,3.77508230,2.19954810,-1.57553420,-41.73509542,0.15370417,0.08737162,-0.06633255,-43.15598399,1.07284790,0.62359063,-0.44925727,-41.87520617,0.16396994,0.09735704,-0.06661290,-40.62506640,1160.18620000,735.49547000,-424.69073000,-36.60539403,1914.67470000,1203.55300000,-711.12170000,-37.14060148,-0.10292019,-0.01821153,0.08470866,-82.30519007,0.76275012,0.40899854,-0.35375158,-46.37843649,12.65576500,5.35641960,-7.29934540,-57.67605040,-0.19947708,-0.22012949,-0.02065241,10.35327467,0.14853549,0.06393052,-0.08460497,-56.95942902,
C2: Min (node 55) → C2: Min (node 3048) in NEF (0.99998049),0.08007228,0.02981338,-0.05025890,-62.76691977,274.99519000,329.23536000,54.24017000,19.72404317,9.24005800,11.00244100,1.76238300,19.07328937,170.20628000,194.19032000,23.98404000,14.09116044,95.11204000,125.86772000,30.75568000,32.33626363,-0.08270388,-0.05217788,0.03052600,-36.90999656,-0.25239981,-0.29410481,-0.04170500,16.52338803,0.16969593,0.24192692,0.07223099,42.56495132,-0.08798415,-0.03502921,0.05295494,-60.18690731,-0.40838836,-0.48470005,-0.07631169,18.68605902,-5.79733810,-7.55136610,-1.75402800,30.25574789,0.32040421,0.44967084,0.12926663,40.34486001,8.80977600,11.15965800,2.34988200,26.67357263,3.01243790,3.60829150,0.59585360,19.77978036,1.89043410,2.21238480,0.32195070,17.03051696,11.98729200,13.26405100,1.27675900,10.65093768,8.40672230,9.85592080,1.44919850,17.23856752,0.34228346,0.39150214,0.04921868,14.37950873,1.89377010,2.19575570,0.30198560,15.94626507,0.32841773,0.37369970,0.04528197,13.78791882,1929.82200000,2244.18980000,314.36780000,16.28998944,3235.22350000,3802.00480000,566.78130000,17.51907712,0.08798415,0.03502921,-0.05295494,-60.18690731,1.23359860,1.46498540,0.23138680,18.75705760,30.99482600,34.91872500,3.92389900,12.65985168,0.29220672,0.28820982,-0.00399690,-1.36783302,0.36377347,0.41676578,0.05299231,14.56739272,
C3: Min (node 1545) → C2: Min (node 3048) in NEF (0.99992781),0.07358195,0.02981338,-0.04376857,-59.48275546,396.29897000,329.23536000,-67.06361000,-16.92247901,12.89583700,11.00244100,-1.89339600,-14.68222652,233.61260000,194.19032000,-39.42228000,-16.87506581,201.38618000,125.86772000,-75.51846000,-37.49932592,-0.06141000,-0.05217788,0.00923212,-15.03357434,-0.33491975,-0.29410481,0.04081494,-12.18648348,0.27350975,0.24192692,-0.03158283,-11.54724100,-0.07443791,-0.03502921,0.03940870,-52.94170672,-0.56447251,-0.48470005,0.07977246,-14.13221345,-9.70154130,-7.55136610,2.15017520,-22.16323297,0.49003460,0.44967084,-0.04036376,-8.23692041,11.29649900,11.15965800,-0.13684100,-1.21135761,1.59495770,3.60829150,2.01333380,126.23117215,2.44421720,2.21238480,-0.23183240,-9.48493448,13.21078700,13.26405100,0.05326400,0.40318567,11.18207800,9.85592080,-1.32615720,-11.85966687,0.43092178,0.39150214,-0.03941964,-9.14774835,2.46119560,2.19575570,-0.26543990,-10.78499815,0.41963319,0.37369970,-0.04593349,-10.94610510,2587.14070000,2244.18980000,-342.95090000,-13.25598179,4410.37160000,3802.00480000,-608.36680000,-13.79400321,0.07443791,0.03502921,-0.03940870,-52.94170672,1.60495080,1.46498540,-0.13996540,-8.72085300,36.17031100,34.91872500,-1.25158600,-3.46025778,0.18972778,0.28820982,0.09848204,51.90702173,0.43899083,0.41676578,-0.02222505,-5.06275951,
C3: Min (node 270) → C2: Min (node 4072) in NEF (0.99988838),-0.00971086,0.04554612,0.05525699,-569.02243686,446.83957000,316.57769000,-130.26188000,-29.15182288,13.57093300,10.96832800,-2.60260500,-19.17778977,252.58444000,190.15611000,-62.42833000,-24.71582573,222.25749000,124.95577000,-97.30172000,-43.77882608,-0.01155931,-0.06068635,-0.04912703,424.99971884,-0.34441172,-0.29224647,0.05216525,-15.14618899,0.33285241,0.23156012,-0.10129229,-30.43159279,0.00880789,-0.05069672,-0.05950461,-675.58319177,-0.58461616,-0.48087194,0.10374422,-17.74569831,-10.47953300,-7.37190060,3.10763240,-29.65430234,0.59342405,0.43017522,-0.16324883,-27.50964171,12.78676800,10.79177200,-1.99499600,-15.60203485,2.30723460,3.41987190,1.11263730,48.22384772,2.66579400,2.16860770,-0.49718630,-18.65058966,14.20939400,13.04427600,-1.16511800,-8.19963188,11.80901300,9.80395100,-2.00506200,-16.97908199,0.45508185,0.38943776,-0.06564409,-14.42467767,2.64959430,2.15913110,-0.49046320,-18.51087919,0.44268052,0.36902563,-0.07365489,-16.63838517,2786.26860000,2209.75200000,-576.51660000,-20.69135043,4730.21670000,3753.20050000,-977.01620000,-20.65478734,-0.00880789,0.05069672,0.05950461,-675.58319177,1.78043300,1.43055640,-0.34987660,-19.65120844,38.78155500,34.33868900,-4.44286600,-11.45613166,0.15830342,0.29044949,0.13214607,83.47644669,0.47068290,0.40984286,-0.06084004,-12.92590829,
